Region,Country,Year,Age,Gender,Literacy rate
Sub-Saharan Africa,Ghana,2018,25-64,female,0.6891473
Sub-Saharan Africa,Ghana,2018,25-64,male,0.8025826
Sub-Saharan Africa,Ghana,2018,25-64,total,0.7463879
Sub-Saharan Africa,Ghana,2018,65+,female,0.3901499
Sub-Saharan Africa,Ghana,2018,65+,male,0.6496666999999999
Sub-Saharan Africa,Ghana,2018,65+,total,0.5093298
Sub-Saharan Africa,Guinea,2010,15+,female,0.1219195
Sub-Saharan Africa,Guinea,2010,15+,male,0.36789790000000006
Sub-Saharan Africa,Guinea,2010,15+,total,0.2530774
Sub-Saharan Africa,Guinea,2010,15-24,female,0.2179673
Sub-Saharan Africa,Guinea,2010,15-24,male,0.3756715
Sub-Saharan Africa,Guinea,2010,15-24,total,0.3140642
Sub-Saharan Africa,Guinea,2010,25-64,female,0.09503909999999999
Sub-Saharan Africa,Guinea,2010,25-64,male,0.3904739
Sub-Saharan Africa,Guinea,2010,25-64,total,0.2426305
Sub-Saharan Africa,Guinea,2010,65+,female,0.0232445
Sub-Saharan Africa,Guinea,2010,65+,male,0.1546078
Sub-Saharan Africa,Guinea,2010,65+,total,0.0855236
Sub-Saharan Africa,Guinea,2014,15+,female,0.2196225
Sub-Saharan Africa,Guinea,2014,15+,male,0.4364009
Sub-Saharan Africa,Guinea,2014,15+,total,0.32003839999999995
Sub-Saharan Africa,Guinea,2014,15-24,female,0.37210180000000004
Sub-Saharan Africa,Guinea,2014,15-24,male,0.5697051
Sub-Saharan Africa,Guinea,2014,15-24,total,0.46295050000000004
Sub-Saharan Africa,Guinea,2014,25-64,female,0.1479307
Sub-Saharan Africa,Guinea,2014,25-64,male,0.3861046
Sub-Saharan Africa,Guinea,2014,25-64,total,0.25745080000000004
Sub-Saharan Africa,Guinea,2014,65+,female,0.043283300000000004
Sub-Saharan Africa,Guinea,2014,65+,male,0.21578060000000002
Sub-Saharan Africa,Guinea,2014,65+,total,0.1311147
Sub-Saharan Africa,Guinea-Bissau,2014,15+,female,0.3076851
Sub-Saharan Africa,Guinea-Bissau,2014,15+,male,0.6215797
Sub-Saharan Africa,Guinea-Bissau,2014,15+,total,0.4558116
Sub-Saharan Africa,Guinea-Bissau,2014,15-24,female,0.49756320000000004
Sub-Saharan Africa,Guinea-Bissau,2014,15-24,male,0.7125033000000001
Sub-Saharan Africa,Guinea-Bissau,2014,15-24,total,0.6040234999999999
Sub-Saharan Africa,Guinea-Bissau,2014,25-64,female,0.2300579
Sub-Saharan Africa,Guinea-Bissau,2014,25-64,male,0.5889319
Sub-Saharan Africa,Guinea-Bissau,2014,25-64,total,0.3942577
Sub-Saharan Africa,Guinea-Bissau,2014,65+,female,0.0287105
Sub-Saharan Africa,Guinea-Bissau,2014,65+,male,0.376826
Sub-Saharan Africa,Guinea-Bissau,2014,65+,total,0.19460260000000001
Sub-Saharan Africa,Kenya,2014,15+,female,0.7400632
Sub-Saharan Africa,Kenya,2014,15+,male,0.8377803
Sub-Saharan Africa,Kenya,2014,15+,total,0.7873304
Sub-Saharan Africa,Kenya,2014,15-24,female,0.8613652
Sub-Saharan Africa,Kenya,2014,15-24,male,0.8693869
Sub-Saharan Africa,Kenya,2014,15-24,total,0.8652563000000001
Sub-Saharan Africa,Kenya,2014,25-64,female,0.7188714
Sub-Saharan Africa,Kenya,2014,25-64,male,0.8304618
Sub-Saharan Africa,Kenya,2014,25-64,total,0.7731292999999999
Sub-Saharan Africa,Kenya,2014,65+,female,0.3691753
Sub-Saharan Africa,Kenya,2014,65+,male,0.7462202000000001
Sub-Saharan Africa,Kenya,2014,65+,total,0.5404168
Sub-Saharan Africa,Kenya,2018,15+,female,0.7818893
Sub-Saharan Africa,Kenya,2018,15+,male,0.8498882999999999
Sub-Saharan Africa,Kenya,2018,15+,total,0.8153497000000001
Sub-Saharan Africa,Kenya,2018,15-24,female,0.8808
Sub-Saharan Africa,Kenya,2018,15-24,male,0.8759
Sub-Saharan Africa,Kenya,2018,15-24,total,0.8783
Sub-Saharan Africa,Kenya,2018,25-64,female,0.752791
Sub-Saharan Africa,Kenya,2018,25-64,male,0.8398201000000001
Sub-Saharan Africa,Kenya,2018,25-64,total,0.7955892
Sub-Saharan Africa,Kenya,2018,65+,female,0.4369533
Sub-Saharan Africa,Kenya,2018,65+,male,0.7641724999999999
Sub-Saharan Africa,Kenya,2018,65+,total,0.5742364
Sub-Saharan Africa,Lesotho,2014,15+,female,0.8493489
Sub-Saharan Africa,Lesotho,2014,15+,male,0.6774747000000001
Sub-Saharan Africa,Lesotho,2014,15+,total,0.7663519999999999
Sub-Saharan Africa,Lesotho,2014,15-24,female,0.9396988000000001
Sub-Saharan Africa,Lesotho,2014,15-24,male,0.7960804
Sub-Saharan Africa,Lesotho,2014,15-24,total,0.8663219999999999
Sub-Saharan Africa,Lesotho,2014,25-64,female,0.8546199
Sub-Saharan Africa,Lesotho,2014,25-64,male,0.6506485999999999
Sub-Saharan Africa,Lesotho,2014,25-64,total,0.7553321
Sub-Saharan Africa,Lesotho,2014,65+,female,0.602427
Sub-Saharan Africa,Lesotho,2014,65+,male,0.3659563
Sub-Saharan Africa,Lesotho,2014,65+,total,0.5144308
Sub-Saharan Africa,Liberia,2017,15+,female,0.3409226
Sub-Saharan Africa,Liberia,2017,15+,male,0.6269656
Sub-Saharan Africa,Liberia,2017,15+,total,0.48301360000000004
Sub-Saharan Africa,Liberia,2017,15-24,female,0.45638710000000005
Sub-Saharan Africa,Liberia,2017,15-24,male,0.6495713000000001
Sub-Saharan Africa,Liberia,2017,15-24,total,0.553987
Sub-Saharan Africa,Liberia,2017,25-64,female,0.3006661
Sub-Saharan Africa,Liberia,2017,25-64,male,0.6191804
Sub-Saharan Africa,Liberia,2017,25-64,total,0.4588518
Sub-Saharan Africa,Liberia,2017,65+,female,0.1232699
Sub-Saharan Africa,Liberia,2017,65+,male,0.5684929000000001
Sub-Saharan Africa,Liberia,2017,65+,total,0.32217
Sub-Saharan Africa,Madagascar,2012,15+,female,0.682833
Sub-Saharan Africa,Madagascar,2012,15+,male,0.7502887
Sub-Saharan Africa,Madagascar,2012,15+,total,0.7157262
Sub-Saharan Africa,Madagascar,2012,15-24,female,0.7530384999999999
Sub-Saharan Africa,Madagascar,2012,15-24,male,0.7841248000000001
Sub-Saharan Africa,Madagascar,2012,15-24,total,0.7682916
Sub-Saharan Africa,Madagascar,2012,25-64,female,0.6758022
Sub-Saharan Africa,Madagascar,2012,25-64,male,0.7468056
Sub-Saharan Africa,Madagascar,2012,25-64,total,0.7102675
Sub-Saharan Africa,Madagascar,2012,65+,female,0.3800187
Sub-Saharan Africa,Madagascar,2012,65+,male,0.6084906
Sub-Saharan Africa,Madagascar,2012,65+,total,0.49366489999999996
Sub-Saharan Africa,Madagascar,2018,15+,female,0.7238409
Sub-Saharan Africa,Madagascar,2018,15+,male,0.7727514
Sub-Saharan Africa,Madagascar,2018,15+,total,0.7480432
Sub-Saharan Africa,Madagascar,2018,15-24,female,0.8067803000000001
Sub-Saharan Africa,Madagascar,2018,15-24,male,0.8171984000000001
Sub-Saharan Africa,Madagascar,2018,15-24,total,0.8119837
Sub-Saharan Africa,Madagascar,2018,25-64,female,0.6972224
Sub-Saharan Africa,Madagascar,2018,25-64,male,0.7543486
Sub-Saharan Africa,Madagascar,2018,25-64,total,0.7255136
Sub-Saharan Africa,Madagascar,2018,65+,female,0.4923903
Sub-Saharan Africa,Madagascar,2018,65+,male,0.6766499
Sub-Saharan Africa,Madagascar,2018,65+,total,0.5767624
Sub-Saharan Africa,Malawi,2010,15+,female,0.5125197
Sub-Saharan Africa,Malawi,2010,15+,male,0.7209765
Sub-Saharan Africa,Malawi,2010,15+,total,0.6130972
Sub-Saharan Africa,Malawi,2010,15-24,female,0.6998174
Sub-Saharan Africa,Malawi,2010,15-24,male,0.7426925
Sub-Saharan Africa,Malawi,2010,15-24,total,0.7213956
Sub-Saharan Africa,Malawi,2010,25-64,female,0.4623229
Sub-Saharan Africa,Malawi,2010,25-64,male,0.7140848
Sub-Saharan Africa,Malawi,2010,25-64,total,0.5829905
Sub-Saharan Africa,Malawi,2010,65+,female,0.127222
Sub-Saharan Africa,Malawi,2010,65+,male,0.6605427
Sub-Saharan Africa,Malawi,2010,65+,total,0.34628950000000003
Sub-Saharan Africa,Malawi,2014,15+,female,0.5513099
Sub-Saharan Africa,Malawi,2014,15+,male,0.7597925999999999
Sub-Saharan Africa,Malawi,2014,15+,total,0.6514537
Sub-Saharan Africa,Malawi,2014,15-24,female,0.7333242
Sub-Saharan Africa,Malawi,2014,15-24,male,0.7878466000000001
Sub-Saharan Africa,Malawi,2014,15-24,total,0.7608191
Sub-Saharan Africa,Malawi,2014,25-64,female,0.5098328999999999
Sub-Saharan Africa,Malawi,2014,25-64,male,0.7515946
Sub-Saharan Africa,Malawi,2014,25-64,total,0.6247218999999999
Sub-Saharan Africa,Malawi,2014,65+,female,0.1586149
Sub-Saharan Africa,Malawi,2014,65+,male,0.6820148
Sub-Saharan Africa,Malawi,2014,65+,total,0.3753658
Sub-Saharan Africa,Malawi,2015,15+,female,0.5520411
Sub-Saharan Africa,Malawi,2015,15+,male,0.6975397
Sub-Saharan Africa,Malawi,2015,15+,total,0.6214354
Sub-Saharan Africa,Malawi,2015,15-24,female,0.733858
Sub-Saharan Africa,Malawi,2015,15-24,male,0.7249172
Sub-Saharan Africa,Malawi,2015,15-24,total,0.7293561
Sub-Saharan Africa,Malawi,2015,25-64,female,0.5051647
Sub-Saharan Africa,Malawi,2015,25-64,male,0.6884503
Sub-Saharan Africa,Malawi,2015,25-64,total,0.5909757
Sub-Saharan Africa,Malawi,2015,65+,female,0.1560983
Sub-Saharan Africa,Malawi,2015,65+,male,0.6216461
Sub-Saharan Africa,Malawi,2015,65+,total,0.3514244
Sub-Saharan Africa,Mali,2010,15+,female,0.20287929999999998
Sub-Saharan Africa,Mali,2010,15+,male,0.4340063
Sub-Saharan Africa,Mali,2010,15+,total,0.3109975
Sub-Saharan Africa,Mali,2010,15-24,female,0.33945709999999996
Sub-Saharan Africa,Mali,2010,15-24,male,0.5637127000000001
Sub-Saharan Africa,Mali,2010,15-24,total,0.4430171
Sub-Saharan Africa,Mali,2010,25-64,female,0.1452512
Sub-Saharan Africa,Mali,2010,25-64,male,0.39480289999999996
Sub-Saharan Africa,Mali,2010,25-64,total,0.2609032
Sub-Saharan Africa,Mali,2010,65+,female,0.0156074
Sub-Saharan Africa,Mali,2010,65+,male,0.1885564
Sub-Saharan Africa,Mali,2010,65+,total,0.1078245
Sub-Saharan Africa,Mali,2011,15+,female,0.2463679
Sub-Saharan Africa,Mali,2011,15+,male,0.4327392
Sub-Saharan Africa,Mali,2011,15+,total,0.3356094
Sub-Saharan Africa,Mali,2011,15-24,female,0.39008560000000003
Sub-Saharan Africa,Mali,2011,15-24,male,0.5631501999999999
Sub-Saharan Africa,Mali,2011,15-24,total,0.4713698
Sub-Saharan Africa,Mali,2011,25-64,female,0.1749245
Sub-Saharan Africa,Mali,2011,25-64,male,0.3814716
Sub-Saharan Africa,Mali,2011,25-64,total,0.2741779
Sub-Saharan Africa,Mali,2011,65+,female,0.05941779999999999
Sub-Saharan Africa,Mali,2011,65+,male,0.2032392
Sub-Saharan Africa,Mali,2011,65+,total,0.1332861
Sub-Saharan Africa,Mali,2015,15+,female,0.22195810000000002
Sub-Saharan Africa,Mali,2015,15+,male,0.4506592
Sub-Saharan Africa,Mali,2015,15+,total,0.3306889
Sub-Saharan Africa,Mali,2015,15-24,female,0.3920776
Sub-Saharan Africa,Mali,2015,15-24,male,0.6052548999999999
Sub-Saharan Africa,Mali,2015,15-24,total,0.4936653
Sub-Saharan Africa,Mali,2015,25-64,female,0.1529266
Sub-Saharan Africa,Mali,2015,25-64,male,0.4015829
Sub-Saharan Africa,Mali,2015,25-64,total,0.2679477
Sub-Saharan Africa,Mali,2015,65+,female,0.0265508
Sub-Saharan Africa,Mali,2015,65+,male,0.21232569999999998
Sub-Saharan Africa,Mali,2015,65+,total,0.1360144
Sub-Saharan Africa,Mali,2018,15+,female,0.2573516
Sub-Saharan Africa,Mali,2018,15+,male,0.4618414
Sub-Saharan Africa,Mali,2018,15+,total,0.35473770000000004
Sub-Saharan Africa,Mali,2018,15-24,female,0.4339811
Sub-Saharan Africa,Mali,2018,15-24,male,0.5783326
Sub-Saharan Africa,Mali,2018,15-24,total,0.501347
Sub-Saharan Africa,Mali,2018,25-64,female,0.17890129999999999
Sub-Saharan Africa,Mali,2018,25-64,male,0.4273918
Sub-Saharan Africa,Mali,2018,25-64,total,0.2949472
Sub-Saharan Africa,Mali,2018,65+,female,0.06945090000000001
Sub-Saharan Africa,Mali,2018,65+,male,0.26744640000000003
Sub-Saharan Africa,Mali,2018,65+,total,0.19082000000000002
Sub-Saharan Africa,Mauritania,2017,15+,female,0.43354390000000004
Sub-Saharan Africa,Mauritania,2017,15+,male,0.6374855
Sub-Saharan Africa,Mauritania,2017,15+,total,0.5349759000000001
Sub-Saharan Africa,Mauritania,2017,15-24,female,0.5676072
Sub-Saharan Africa,Mauritania,2017,15-24,male,0.7093633
Sub-Saharan Africa,Mauritania,2017,15-24,total,0.6394780999999999
Sub-Saharan Africa,Mauritania,2017,25-64,female,0.39183860000000004
Sub-Saharan Africa,Mauritania,2017,25-64,male,0.6137806
Sub-Saharan Africa,Mauritania,2017,25-64,total,0.50255
Sub-Saharan Africa,Mauritania,2017,65+,female,0.1631236
Sub-Saharan Africa,Mauritania,2017,65+,male,0.4404442
Sub-Saharan Africa,Mauritania,2017,65+,total,0.2797154
Sub-Saharan Africa,Mauritius,2011,15+,female,0.8665807
Sub-Saharan Africa,Mauritius,2011,15+,male,0.9195171999999999
Sub-Saharan Africa,Mauritius,2011,15+,total,0.8924984
Sub-Saharan Africa,Mauritius,2011,15-24,female,0.9857592
Sub-Saharan Africa,Mauritius,2011,15-24,male,0.9768915
Sub-Saharan Africa,Mauritius,2011,15-24,total,0.9813035000000001
Sub-Saharan Africa,Mauritius,2011,25-64,female,0.8869707
Sub-Saharan Africa,Mauritius,2011,25-64,male,0.9194321
Sub-Saharan Africa,Mauritius,2011,25-64,total,0.9030997000000001
Sub-Saharan Africa,Mauritius,2011,65+,female,0.5475454
Sub-Saharan Africa,Mauritius,2011,65+,male,0.7840806
Sub-Saharan Africa,Mauritius,2011,65+,total,0.6455211
Sub-Saharan Africa,Mauritius,2012,15+,female,0.8897935
Sub-Saharan Africa,Mauritius,2012,15+,male,0.9465241
Sub-Saharan Africa,Mauritius,2012,15+,total,0.9176601
Sub-Saharan Africa,Mauritius,2013,15+,female,0.8905094
Sub-Saharan Africa,Mauritius,2013,15+,male,0.9403689
Sub-Saharan Africa,Mauritius,2013,15+,total,0.9149003
Sub-Saharan Africa,Mauritius,2014,15+,female,0.9028332
Sub-Saharan Africa,Mauritius,2014,15+,male,0.9476537999999999
Sub-Saharan Africa,Mauritius,2014,15+,total,0.9247476
Sub-Saharan Africa,Mauritius,2015,15+,female,0.9065402
Sub-Saharan Africa,Mauritius,2015,15+,male,0.9486117000000001
Sub-Saharan Africa,Mauritius,2015,15+,total,0.927076
Sub-Saharan Africa,Mauritius,2016,15+,female,0.9098054999999999
Sub-Saharan Africa,Mauritius,2016,15+,male,0.9543586000000001
Sub-Saharan Africa,Mauritius,2016,15+,total,0.9315783999999999
Sub-Saharan Africa,Mauritius,2018,15+,female,0.8936638000000001
Sub-Saharan Africa,Mauritius,2018,15+,male,0.9335735
Sub-Saharan Africa,Mauritius,2018,15+,total,0.9132539
Sub-Saharan Africa,Mauritius,2018,15-24,female,0.9935342
Sub-Saharan Africa,Mauritius,2018,15-24,male,0.9873797999999999
Sub-Saharan Africa,Mauritius,2018,15-24,total,0.9904202999999999
Sub-Saharan Africa,Mauritius,2018,25-64,female,0.9252182000000001
Sub-Saharan Africa,Mauritius,2018,25-64,male,0.9339852000000001
Sub-Saharan Africa,Mauritius,2018,25-64,total,0.9295931000000001
Sub-Saharan Africa,Mauritius,2018,65+,female,0.6440028999999999
Sub-Saharan Africa,Mauritius,2018,65+,male,0.9335735
Sub-Saharan Africa,Mauritius,2018,65+,total,0.7317258
Sub-Saharan Africa,Mozambique,2015,15+,female,0.4306246
Sub-Saharan Africa,Mozambique,2015,15+,male,0.7075839
Sub-Saharan Africa,Mozambique,2015,15+,total,0.56039
Sub-Saharan Africa,Mozambique,2015,15-24,female,0.6266699
Sub-Saharan Africa,Mozambique,2015,15-24,male,0.7906706
Sub-Saharan Africa,Mozambique,2015,15-24,total,0.705251
Sub-Saharan Africa,Mozambique,2015,25-64,female,0.3554849
Sub-Saharan Africa,Mozambique,2015,25-64,male,0.6825376
Sub-Saharan Africa,Mozambique,2015,25-64,total,0.5070286
Sub-Saharan Africa,Mozambique,2015,65+,female,0.0879886
Sub-Saharan Africa,Mozambique,2015,65+,male,0.4631096
Sub-Saharan Africa,Mozambique,2015,65+,total,0.2600823
Sub-Saharan Africa,Mozambique,2017,15+,female,0.5029514
Sub-Saharan Africa,Mozambique,2017,15+,male,0.7259945000000001
Sub-Saharan Africa,Mozambique,2017,15+,total,0.6065543
Sub-Saharan Africa,Mozambique,2017,15-24,female,0.6548976999999999
Sub-Saharan Africa,Mozambique,2017,15-24,male,0.7726017000000001
Sub-Saharan Africa,Mozambique,2017,15-24,total,0.7091245
Sub-Saharan Africa,Mozambique,2017,25-64,female,0.4417937
Sub-Saharan Africa,Mozambique,2017,25-64,male,0.7196292
Sub-Saharan Africa,Mozambique,2017,25-64,total,0.5719877
Sub-Saharan Africa,Mozambique,2017,65+,female,0.1576147
Sub-Saharan Africa,Mozambique,2017,65+,male,0.4996799
Sub-Saharan Africa,Mozambique,2017,65+,total,0.31119769999999997
Sub-Saharan Africa,Namibia,2011,15+,female,0.8795106
Sub-Saharan Africa,Namibia,2011,15+,male,0.8863123
Sub-Saharan Africa,Namibia,2011,15+,total,0.8827463
Sub-Saharan Africa,Namibia,2011,15-24,female,0.9534632000000001
Sub-Saharan Africa,Namibia,2011,15-24,male,0.9345851999999999
Sub-Saharan Africa,Namibia,2011,15-24,total,0.9441944
Sub-Saharan Africa,Namibia,2011,25-64,female,0.8900884000000001
Sub-Saharan Africa,Namibia,2011,25-64,male,0.8971173
Sub-Saharan Africa,Namibia,2011,25-64,total,0.8934196
Sub-Saharan Africa,Namibia,2011,65+,female,0.5534145
Sub-Saharan Africa,Namibia,2011,65+,male,0.5856687
Sub-Saharan Africa,Namibia,2011,65+,total,0.5671985
Sub-Saharan Africa,Namibia,2018,15+,female,0.9143643
Sub-Saharan Africa,Namibia,2018,15+,male,0.9162742
Sub-Saharan Africa,Namibia,2018,15+,total,0.9152727
Sub-Saharan Africa,Namibia,2018,15-24,female,0.9619844000000001
Sub-Saharan Africa,Namibia,2018,15-24,male,0.9410937
Sub-Saharan Africa,Namibia,2018,15-24,total,0.9516490000000001
Sub-Saharan Africa,Namibia,2018,25-64,female,0.9187141
Sub-Saharan Africa,Namibia,2018,25-64,male,0.9151648
Sub-Saharan Africa,Namibia,2018,25-64,total,0.9170275
Sub-Saharan Africa,Namibia,2018,65+,female,0.9143643
Sub-Saharan Africa,Namibia,2018,65+,male,0.7514808
Sub-Saharan Africa,Namibia,2018,65+,total,0.6970375
Sub-Saharan Africa,Niger,2012,15+,female,0.22551290000000002
Sub-Saharan Africa,Niger,2012,15+,male,0.39058689999999996
Sub-Saharan Africa,Niger,2012,15+,total,0.30560390000000004
Sub-Saharan Africa,Niger,2012,15-24,female,0.31643910000000003
Sub-Saharan Africa,Niger,2012,15-24,male,0.4855718
Sub-Saharan Africa,Niger,2012,15-24,total,0.39787730000000004
Sub-Saharan Africa,Niger,2012,25-64,female,0.1829125
Sub-Saharan Africa,Niger,2012,25-64,male,0.35190930000000004
Sub-Saharan Africa,Niger,2012,25-64,total,0.2652936
Sub-Saharan Africa,Niger,2012,65+,female,0.0796871
Sub-Saharan Africa,Niger,2012,65+,male,0.1983031
Sub-Saharan Africa,Niger,2012,65+,total,0.1373143
Sub-Saharan Africa,Nigeria,2018,15+,female,0.5265648
Sub-Saharan Africa,Nigeria,2018,15+,male,0.7125570999999999
Sub-Saharan Africa,Nigeria,2018,15+,total,0.6201601
Sub-Saharan Africa,Nigeria,2018,15-24,female,0.6826263
Sub-Saharan Africa,Nigeria,2018,15-24,male,0.8158064
Sub-Saharan Africa,Nigeria,2018,15-24,total,0.7502875
Sub-Saharan Africa,Nigeria,2018,25-64,female,0.46994169999999996
Sub-Saharan Africa,Nigeria,2018,25-64,male,0.6777887
Sub-Saharan Africa,Nigeria,2018,25-64,total,0.5744612
Sub-Saharan Africa,Nigeria,2018,65+,female,0.17633880000000002
Sub-Saharan Africa,Nigeria,2018,65+,male,0.40108980000000005
Sub-Saharan Africa,Nigeria,2018,65+,total,0.2828781
Sub-Saharan Africa,Rwanda,2010,15+,female,0.6154860999999999
Sub-Saharan Africa,Rwanda,2010,15+,male,0.7113054
Sub-Saharan Africa,Rwanda,2010,15+,total,0.6585227
Sub-Saharan Africa,Rwanda,2010,15-24,female,0.7797246
Sub-Saharan Africa,Rwanda,2010,15-24,male,0.7665858
Sub-Saharan Africa,Rwanda,2010,15-24,total,0.7734462999999999
Sub-Saharan Africa,Rwanda,2010,25-64,female,0.5685094
Sub-Saharan Africa,Rwanda,2010,25-64,male,0.6901257
Sub-Saharan Africa,Rwanda,2010,25-64,total,0.6219709999999999
Sub-Saharan Africa,Rwanda,2010,65+,female,0.2035384
Sub-Saharan Africa,Rwanda,2010,65+,male,0.5297189
Sub-Saharan Africa,Rwanda,2010,65+,total,0.3242787
Sub-Saharan Africa,Rwanda,2012,15+,female,0.6466449
Sub-Saharan Africa,Rwanda,2012,15+,male,0.7244518
Sub-Saharan Africa,Rwanda,2012,15+,total,0.6833103
Sub-Saharan Africa,Rwanda,2012,15-24,female,0.8348739000000001
Sub-Saharan Africa,Rwanda,2012,15-24,male,0.8112005000000001
Sub-Saharan Africa,Rwanda,2012,15-24,total,0.8233075
Sub-Saharan Africa,Rwanda,2012,25-64,female,0.5955169
Sub-Saharan Africa,Rwanda,2012,25-64,male,0.6953992999999999
Sub-Saharan Africa,Rwanda,2012,25-64,total,0.64232
Sub-Saharan Africa,Rwanda,2012,65+,female,0.13200810000000002
Sub-Saharan Africa,Rwanda,2012,65+,male,0.41666539999999996
Sub-Saharan Africa,Rwanda,2012,65+,total,0.2429805
Sub-Saharan Africa,Rwanda,2014,15+,female,0.6613744
Sub-Saharan Africa,Rwanda,2014,15+,male,0.7614973
Sub-Saharan Africa,Rwanda,2014,15+,total,0.7080413
Sub-Saharan Africa,Rwanda,2014,15-24,female,0.8626225
Sub-Saharan Africa,Rwanda,2014,15-24,male,0.8381409999999999
Sub-Saharan Africa,Rwanda,2014,15-24,total,0.8506623999999999
Sub-Saharan Africa,Rwanda,2014,25-64,female,0.6128368
Sub-Saharan Africa,Rwanda,2014,25-64,male,0.7392766000000001
Sub-Saharan Africa,Rwanda,2014,25-64,total,0.6710957999999999
Sub-Saharan Africa,Rwanda,2014,65+,female,0.1050422
Sub-Saharan Africa,Rwanda,2014,65+,male,0.46142330000000004
Sub-Saharan Africa,Rwanda,2014,65+,total,0.2433124
Sub-Saharan Africa,Rwanda,2018,15+,female,0.6939454
Sub-Saharan Africa,Rwanda,2018,15+,male,0.775588
Sub-Saharan Africa,Rwanda,2018,15+,total,0.7321559000000001
Sub-Saharan Africa,Rwanda,2018,15-24,female,0.8850182
Sub-Saharan Africa,Rwanda,2018,15-24,male,0.8432593
Sub-Saharan Africa,Rwanda,2018,15-24,total,0.8649277
Sub-Saharan Africa,Rwanda,2018,25-64,female,0.6545943
Sub-Saharan Africa,Rwanda,2018,25-64,male,0.7603342999999999
Sub-Saharan Africa,Rwanda,2018,25-64,total,0.7041105000000001
Sub-Saharan Africa,Rwanda,2018,65+,female,0.1492616
Sub-Saharan Africa,Rwanda,2018,65+,male,0.5067618
Sub-Saharan Africa,Rwanda,2018,65+,total,0.28984909999999997
Sub-Saharan Africa,Sao Tome and Principe,2012,15+,female,0.854417
Sub-Saharan Africa,Sao Tome and Principe,2012,15+,male,0.9495617
Sub-Saharan Africa,Sao Tome and Principe,2012,15+,total,0.9014310000000001
Sub-Saharan Africa,Sao Tome and Principe,2012,15-24,female,0.9635088
